phase,client_observed_ms,server_internal_ms,socket_transfer_overhead_ms,status,decision,reason_code
mixed,5.832,3.000,2.832,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.918,3.000,2.918,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.778,3.000,2.778,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.284,3.000,3.284,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.114,3.000,3.114,200,REFUSE,ERR_COST_LIMIT
mixed,6.099,3.000,3.099,200,REFUSE,ERR_COST_LIMIT
mixed,6.024,2.000,4.024,200,REFUSE,ERR_COST_LIMIT
mixed,5.732,2.000,3.732,200,REFUSE,ERR_COST_LIMIT
mixed,5.887,3.000,2.887,200,REFUSE,ERR_COST_LIMIT
mixed,5.881,3.000,2.881,200,REFUSE,ERR_COST_LIMIT
mixed,5.820,3.000,2.820,200,REFUSE,ERR_COST_LIMIT
mixed,5.880,2.000,3.880,200,REFUSE,ERR_COST_LIMIT
mixed,5.508,2.000,3.508,200,REFUSE,ERR_COST_LIMIT
mixed,5.835,3.000,2.835,200,REFUSE,ERR_COST_LIMIT
mixed,5.958,3.000,2.958,200,REFUSE,ERR_COST_LIMIT
mixed,5.676,2.000,3.676,200,REFUSE,ERR_COST_LIMIT
mixed,6.623,3.000,3.623,200,REFUSE,ERR_COST_LIMIT
mixed,6.477,3.000,3.477,200,REFUSE,ERR_COST_LIMIT
mixed,3.649,1.000,2.649,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.687,3.000,3.687,200,REFUSE,ERR_COST_LIMIT
mixed,6.583,2.000,4.583,200,REFUSE,ERR_COST_LIMIT
mixed,6.278,2.000,4.278,200,REFUSE,ERR_COST_LIMIT
mixed,6.234,2.000,4.234,200,REFUSE,ERR_COST_LIMIT
mixed,6.336,3.000,3.336,200,REFUSE,ERR_COST_LIMIT
mixed,5.070,1.000,4.070,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.447,3.000,3.447,200,REFUSE,ERR_COST_LIMIT
mixed,5.384,1.000,4.384,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.303,2.000,3.303,200,REFUSE,ERR_TYPE_MISMATCH
mixed,4.431,1.000,3.431,200,REFUSE,ERR_TYPE_MISMATCH
mixed,4.518,1.000,3.518,200,REFUSE,ERR_TYPE_MISMATCH
mixed,4.507,2.000,2.507,200,REFUSE,ERR_TYPE_MISMATCH
mixed,4.700,2.000,2.700,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.783,3.000,2.783,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.993,2.000,3.993,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.078,2.000,4.078,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.859,2.000,3.859,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.952,2.000,3.952,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.146,0.000,5.146,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.982,0.000,4.982,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.876,0.000,4.876,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.822,0.000,4.822,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.785,0.000,4.785,400,REFUSE,ERR_RUNTIME_ERROR
mixed,7.682,4.000,3.682,200,REFUSE,ERR_TYPE_MISMATCH
mixed,7.766,2.000,5.766,200,REFUSE,ERR_TYPE_MISMATCH
mixed,4.464,0.000,4.464,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.260,0.000,4.260,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.135,0.000,4.135,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.137,0.000,4.137,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.319,0.000,4.319,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.607,1.000,3.607,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,4.733,1.000,3.733,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,4.729,1.000,3.729,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,6.164,2.000,4.164,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,6.142,2.000,4.142,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,6.120,2.000,4.120,200,ALLOW,OK_ALLOW
mixed,5.630,2.000,3.630,200,ALLOW,OK_ALLOW
mixed,6.320,2.000,4.320,200,ALLOW,OK_ALLOW
mixed,6.231,3.000,3.231,200,ALLOW,OK_ALLOW
mixed,6.232,3.000,3.232,200,ALLOW,OK_ALLOW
mixed,6.305,3.000,3.305,200,ALLOW,OK_ALLOW
mixed,6.488,2.000,4.488,200,ALLOW,OK_ALLOW
mixed,7.066,3.000,4.066,200,ALLOW,OK_ALLOW
mixed,7.406,4.000,3.406,200,ALLOW,OK_ALLOW
mixed,7.537,3.000,4.537,200,ALLOW,OK_ALLOW
mixed,6.490,2.000,4.490,200,ALLOW,OK_ALLOW
mixed,6.483,2.000,4.483,200,ALLOW,OK_ALLOW
mixed,6.614,3.000,3.614,200,ALLOW,OK_ALLOW
mixed,7.405,3.000,4.405,200,ALLOW,OK_ALLOW
mixed,6.575,2.000,4.575,200,ALLOW,OK_ALLOW
mixed,7.323,3.000,4.323,200,ALLOW,OK_ALLOW
mixed,8.221,3.000,5.221,200,ALLOW,OK_ALLOW
mixed,7.396,3.000,4.396,200,ALLOW,OK_ALLOW
mixed,7.112,3.000,4.112,200,ALLOW,OK_ALLOW
mixed,6.652,3.000,3.652,200,ALLOW,OK_ALLOW
mixed,6.354,3.000,3.354,200,ALLOW,OK_ALLOW
mixed,6.429,3.000,3.429,200,ALLOW,OK_ALLOW
mixed,6.575,3.000,3.575,200,ALLOW,OK_ALLOW
mixed,6.664,3.000,3.664,200,ALLOW,OK_ALLOW
mixed,6.865,3.000,3.865,200,ALLOW,OK_ALLOW
mixed,6.911,2.000,4.911,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.112,3.000,3.112,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.348,4.000,3.348,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.796,3.000,3.796,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,8.040,5.000,3.040,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.391,3.000,4.391,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.263,4.000,3.263,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.139,3.000,4.139,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,9.010,4.000,5.010,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.535,3.000,4.535,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.491,3.000,4.491,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.554,3.000,4.554,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.470,3.000,4.470,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.271,3.000,4.271,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.250,2.000,5.250,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.433,3.000,4.433,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.419,4.000,3.419,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.598,2.000,3.598,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.104,2.000,4.104,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,8.032,3.000,5.032,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.463,2.000,3.463,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,11.048,6.000,5.048,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,10.413,5.000,5.413,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,7.173,3.000,4.173,200,REFUSE,ERR_COST_LIMIT
mixed,9.585,4.000,5.585,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.808,3.000,3.808,200,REFUSE,ERR_COST_LIMIT
mixed,9.376,4.000,5.376,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,8.872,3.000,5.872,200,REFUSE,ERR_COST_LIMIT
mixed,6.912,2.000,4.912,200,REFUSE,ERR_COST_LIMIT
mixed,8.724,4.000,4.724,200,REFUSE,ERR_COST_LIMIT
mixed,7.166,2.000,5.166,200,REFUSE,ERR_COST_LIMIT
mixed,6.915,1.000,5.915,200,REFUSE,ERR_COST_LIMIT
mixed,6.961,1.000,5.961,200,REFUSE,ERR_COST_LIMIT
mixed,7.853,1.000,6.853,200,REFUSE,ERR_COST_LIMIT
mixed,7.817,1.000,6.817,200,REFUSE,ERR_COST_LIMIT
mixed,8.015,1.000,7.015,200,REFUSE,ERR_COST_LIMIT
mixed,8.026,1.000,7.026,200,REFUSE,ERR_COST_LIMIT
mixed,9.376,2.000,7.376,200,REFUSE,ERR_COST_LIMIT
mixed,9.321,2.000,7.321,200,REFUSE,ERR_COST_LIMIT
mixed,8.984,1.000,7.984,200,REFUSE,ERR_COST_LIMIT
mixed,8.878,1.000,7.878,200,REFUSE,ERR_COST_LIMIT
mixed,7.803,1.000,6.803,200,REFUSE,ERR_COST_LIMIT
mixed,9.880,3.000,6.880,200,REFUSE,ERR_COST_LIMIT
mixed,9.943,4.000,5.943,200,REFUSE,ERR_COST_LIMIT
mixed,9.468,4.000,5.468,200,REFUSE,ERR_COST_LIMIT
mixed,8.116,1.000,7.116,200,REFUSE,ERR_TYPE_MISMATCH
mixed,8.314,1.000,7.314,200,REFUSE,ERR_TYPE_MISMATCH
mixed,7.723,2.000,5.723,200,REFUSE,ERR_TYPE_MISMATCH
mixed,7.551,1.000,6.551,200,REFUSE,ERR_TYPE_MISMATCH
mixed,7.056,2.000,5.056,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.984,2.000,4.984,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.959,2.000,4.959,200,REFUSE,ERR_TYPE_MISMATCH
mixed,7.213,2.000,5.213,200,REFUSE,ERR_TYPE_MISMATCH
mixed,7.095,2.000,5.095,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.695,2.000,4.695,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.529,2.000,4.529,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.456,2.000,4.456,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.515,2.000,4.515,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.371,2.000,4.371,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.725,0.000,5.725,400,REFUSE,ERR_RUNTIME_ERROR
mixed,6.011,0.000,6.011,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.724,0.000,5.724,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.914,0.000,5.914,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.961,0.000,5.961,400,REFUSE,ERR_RUNTIME_ERROR
mixed,9.355,5.000,4.355,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.672,0.000,6.672,400,REFUSE,ERR_RUNTIME_ERROR
mixed,6.443,0.000,6.443,400,REFUSE,ERR_RUNTIME_ERROR
mixed,6.391,0.000,6.391,400,REFUSE,ERR_RUNTIME_ERROR
mixed,6.286,0.000,6.286,400,REFUSE,ERR_RUNTIME_ERROR
mixed,6.204,0.000,6.204,400,REFUSE,ERR_RUNTIME_ERROR
mixed,6.294,1.000,5.294,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,6.191,1.000,5.191,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,5.754,1.000,4.754,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,6.993,1.000,5.993,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,6.688,2.000,4.688,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,6.349,2.000,4.349,200,ALLOW,OK_ALLOW
mixed,6.253,2.000,4.253,200,ALLOW,OK_ALLOW
mixed,5.991,2.000,3.991,200,ALLOW,OK_ALLOW
mixed,6.042,3.000,3.042,200,ALLOW,OK_ALLOW
mixed,6.040,3.000,3.040,200,ALLOW,OK_ALLOW
mixed,5.930,3.000,2.930,200,ALLOW,OK_ALLOW
mixed,5.383,2.000,3.383,200,ALLOW,OK_ALLOW
mixed,6.459,2.000,4.459,200,ALLOW,OK_ALLOW
mixed,6.122,3.000,3.122,200,ALLOW,OK_ALLOW
mixed,6.089,3.000,3.089,200,ALLOW,OK_ALLOW
mixed,4.917,1.000,3.917,200,ALLOW,OK_ALLOW
mixed,4.943,2.000,2.943,200,ALLOW,OK_ALLOW
mixed,4.615,2.000,2.615,200,ALLOW,OK_ALLOW
mixed,5.432,2.000,3.432,200,ALLOW,OK_ALLOW
mixed,5.382,2.000,3.382,200,ALLOW,OK_ALLOW
mixed,5.202,2.000,3.202,200,ALLOW,OK_ALLOW
mixed,5.219,1.000,4.219,200,ALLOW,OK_ALLOW
mixed,5.414,2.000,3.414,200,ALLOW,OK_ALLOW
mixed,5.390,2.000,3.390,200,ALLOW,OK_ALLOW
mixed,5.386,2.000,3.386,200,ALLOW,OK_ALLOW
mixed,5.127,2.000,3.127,200,ALLOW,OK_ALLOW
mixed,5.767,2.000,3.767,200,ALLOW,OK_ALLOW
mixed,5.426,1.000,4.426,200,ALLOW,OK_ALLOW
mixed,5.721,2.000,3.721,200,ALLOW,OK_ALLOW
mixed,6.393,1.000,5.393,200,ALLOW,OK_ALLOW
mixed,6.433,1.000,5.433,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.213,1.000,5.213,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.138,1.000,5.138,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.272,1.000,5.272,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.372,1.000,5.372,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.312,1.000,5.312,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.224,1.000,5.224,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.980,1.000,4.980,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.177,1.000,5.177,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.088,1.000,5.088,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.797,1.000,4.797,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.546,1.000,4.546,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.452,2.000,3.452,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.294,2.000,3.294,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.348,2.000,3.348,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.313,2.000,3.313,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,4.947,2.000,2.947,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.199,2.000,3.199,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.266,2.000,3.266,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.941,2.000,3.941,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.071,2.000,4.071,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.131,3.000,3.131,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.308,3.000,3.308,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.932,3.000,2.932,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.912,2.000,3.912,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.613,2.000,3.613,200,REFUSE,ERR_COST_LIMIT
mixed,6.352,3.000,3.352,200,REFUSE,ERR_COST_LIMIT
mixed,6.029,2.000,4.029,200,REFUSE,ERR_COST_LIMIT
mixed,6.054,2.000,4.054,200,REFUSE,ERR_COST_LIMIT
mixed,5.657,2.000,3.657,200,REFUSE,ERR_COST_LIMIT
mixed,5.597,1.000,4.597,200,REFUSE,ERR_COST_LIMIT
mixed,5.063,1.000,4.063,200,REFUSE,ERR_COST_LIMIT
mixed,4.732,1.000,3.732,200,REFUSE,ERR_COST_LIMIT
mixed,4.737,1.000,3.737,200,REFUSE,ERR_COST_LIMIT
mixed,5.055,2.000,3.055,200,REFUSE,ERR_COST_LIMIT
mixed,5.131,2.000,3.131,200,REFUSE,ERR_COST_LIMIT
mixed,5.329,2.000,3.329,200,REFUSE,ERR_COST_LIMIT
mixed,5.445,2.000,3.445,200,REFUSE,ERR_COST_LIMIT
mixed,5.744,3.000,2.744,200,REFUSE,ERR_COST_LIMIT
mixed,3.495,0.000,3.495,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.130,3.000,3.130,200,REFUSE,ERR_COST_LIMIT
mixed,6.265,3.000,3.265,200,REFUSE,ERR_COST_LIMIT
mixed,6.384,3.000,3.384,200,REFUSE,ERR_COST_LIMIT
mixed,6.592,2.000,4.592,200,REFUSE,ERR_COST_LIMIT
mixed,6.403,2.000,4.403,200,REFUSE,ERR_COST_LIMIT
mixed,5.221,1.000,4.221,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.750,4.000,2.750,200,REFUSE,ERR_COST_LIMIT
mixed,5.299,1.000,4.299,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.026,1.000,4.026,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.698,2.000,3.698,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.547,1.000,4.547,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.410,1.000,4.410,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.354,2.000,3.354,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.437,2.000,3.437,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.428,2.000,3.428,200,REFUSE,ERR_TYPE_MISMATCH
mixed,3.687,0.000,3.687,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.852,3.000,2.852,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.973,2.000,3.973,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.926,2.000,3.926,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.085,2.000,4.085,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.220,2.000,4.220,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.269,0.000,5.269,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.253,0.000,5.253,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.484,0.000,5.484,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.584,0.000,5.584,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.607,0.000,5.607,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.704,0.000,5.704,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.681,0.000,5.681,400,REFUSE,ERR_RUNTIME_ERROR
mixed,7.005,0.000,7.005,400,REFUSE,ERR_RUNTIME_ERROR
mixed,7.072,0.000,7.072,400,REFUSE,ERR_RUNTIME_ERROR
mixed,8.966,2.000,6.966,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,8.920,2.000,6.920,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,8.808,2.000,6.808,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,8.637,2.000,6.637,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,8.463,3.000,5.463,200,REFUSE,ERR_SCHEMA_VALIDATION
mixed,8.216,3.000,5.216,200,ALLOW,OK_ALLOW
mixed,9.012,4.000,5.012,200,ALLOW,OK_ALLOW
mixed,8.675,4.000,4.675,200,ALLOW,OK_ALLOW
mixed,8.524,4.000,4.524,200,ALLOW,OK_ALLOW
mixed,8.462,4.000,4.462,200,ALLOW,OK_ALLOW
mixed,8.708,3.000,5.708,200,ALLOW,OK_ALLOW
mixed,8.630,3.000,5.630,200,ALLOW,OK_ALLOW
mixed,6.660,2.000,4.660,200,ALLOW,OK_ALLOW
mixed,6.740,2.000,4.740,200,ALLOW,OK_ALLOW
mixed,6.727,2.000,4.727,200,ALLOW,OK_ALLOW
mixed,6.970,3.000,3.970,200,ALLOW,OK_ALLOW
mixed,7.004,3.000,4.004,200,ALLOW,OK_ALLOW
mixed,6.562,3.000,3.562,200,ALLOW,OK_ALLOW
mixed,6.695,3.000,3.695,200,ALLOW,OK_ALLOW
mixed,6.420,2.000,4.420,200,ALLOW,OK_ALLOW
mixed,6.408,2.000,4.408,200,ALLOW,OK_ALLOW
mixed,6.534,2.000,4.534,200,ALLOW,OK_ALLOW
mixed,4.858,2.000,2.858,200,ALLOW,OK_ALLOW
mixed,4.753,2.000,2.753,200,ALLOW,OK_ALLOW
mixed,5.043,2.000,3.043,200,ALLOW,OK_ALLOW
mixed,5.289,2.000,3.289,200,ALLOW,OK_ALLOW
mixed,5.402,2.000,3.402,200,ALLOW,OK_ALLOW
mixed,5.542,1.000,4.542,200,ALLOW,OK_ALLOW
mixed,5.581,2.000,3.581,200,ALLOW,OK_ALLOW
mixed,5.800,2.000,3.800,200,ALLOW,OK_ALLOW
mixed,5.968,2.000,3.968,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.944,2.000,3.944,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.080,2.000,4.080,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.119,2.000,4.119,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.127,2.000,4.127,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,6.180,1.000,5.180,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.907,1.000,4.907,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.766,1.000,4.766,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.802,2.000,3.802,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.511,1.000,4.511,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.523,1.000,4.523,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.307,2.000,3.307,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.568,1.000,4.568,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.653,1.000,4.653,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.808,1.000,4.808,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.603,1.000,4.603,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.525,1.000,4.525,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.934,1.000,4.934,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.900,1.000,4.900,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.602,1.000,4.602,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.380,1.000,4.380,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.331,1.000,4.331,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.364,1.000,4.364,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.819,1.000,4.819,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.435,1.000,4.435,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
mixed,5.390,1.000,4.390,200,REFUSE,ERR_COST_LIMIT
mixed,5.349,1.000,4.349,200,REFUSE,ERR_COST_LIMIT
mixed,5.466,1.000,4.466,200,REFUSE,ERR_COST_LIMIT
mixed,5.558,1.000,4.558,200,REFUSE,ERR_COST_LIMIT
mixed,5.336,2.000,3.336,200,REFUSE,ERR_COST_LIMIT
mixed,5.700,2.000,3.700,200,REFUSE,ERR_COST_LIMIT
mixed,5.755,2.000,3.755,200,REFUSE,ERR_COST_LIMIT
mixed,6.082,2.000,4.082,200,REFUSE,ERR_COST_LIMIT
mixed,6.167,3.000,3.167,200,REFUSE,ERR_COST_LIMIT
mixed,6.314,3.000,3.314,200,REFUSE,ERR_COST_LIMIT
mixed,6.169,3.000,3.169,200,REFUSE,ERR_COST_LIMIT
mixed,5.683,3.000,2.683,200,REFUSE,ERR_COST_LIMIT
mixed,6.689,2.000,4.689,200,REFUSE,ERR_COST_LIMIT
mixed,6.207,2.000,4.207,200,REFUSE,ERR_COST_LIMIT
mixed,6.387,3.000,3.387,200,REFUSE,ERR_COST_LIMIT
mixed,6.469,3.000,3.469,200,REFUSE,ERR_COST_LIMIT
mixed,6.442,3.000,3.442,200,REFUSE,ERR_COST_LIMIT
mixed,6.304,3.000,3.304,200,REFUSE,ERR_COST_LIMIT
mixed,5.343,2.000,3.343,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.730,3.000,3.730,200,REFUSE,ERR_COST_LIMIT
mixed,6.890,3.000,3.890,200,REFUSE,ERR_COST_LIMIT
mixed,6.295,2.000,4.295,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.967,2.000,3.967,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.018,3.000,3.018,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.983,3.000,2.983,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.885,2.000,3.885,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.805,2.000,3.805,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.434,3.000,3.434,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.351,2.000,4.351,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.110,2.000,4.110,200,REFUSE,ERR_TYPE_MISMATCH
mixed,6.003,2.000,4.003,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.967,2.000,3.967,200,REFUSE,ERR_TYPE_MISMATCH
mixed,5.518,2.000,3.518,200,REFUSE,ERR_TYPE_MISMATCH
mixed,4.451,0.000,4.451,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.393,0.000,4.393,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.243,0.000,4.243,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.104,0.000,4.104,400,REFUSE,ERR_RUNTIME_ERROR
mixed,7.043,2.000,5.043,200,REFUSE,ERR_TYPE_MISMATCH
mixed,7.020,2.000,5.020,200,REFUSE,ERR_TYPE_MISMATCH
mixed,4.351,0.000,4.351,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.387,0.000,4.387,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.560,0.000,4.560,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.672,0.000,4.672,400,REFUSE,ERR_RUNTIME_ERROR
mixed,4.818,0.000,4.818,400,REFUSE,ERR_RUNTIME_ERROR
mixed,5.132,0.000,5.132,400,REFUSE,ERR_RUNTIME_ERROR
