phase,client_observed_ms,server_internal_ms,socket_transfer_overhead_ms,status,decision,reason_code
warmup,94.988,1.000,93.988,200,ALLOW,OK_ALLOW
warmup,95.102,1.000,94.102,200,ALLOW,OK_ALLOW
warmup,94.664,1.000,93.664,200,ALLOW,OK_ALLOW
warmup,94.448,1.000,93.448,200,ALLOW,OK_ALLOW
warmup,94.399,1.000,93.399,200,ALLOW,OK_ALLOW
warmup,94.719,1.000,93.719,200,ALLOW,OK_ALLOW
warmup,94.807,1.000,93.807,200,ALLOW,OK_ALLOW
warmup,95.046,1.000,94.046,200,ALLOW,OK_ALLOW
warmup,94.867,1.000,93.867,200,ALLOW,OK_ALLOW
warmup,94.403,1.000,93.403,200,ALLOW,OK_ALLOW
warmup,94.337,1.000,93.337,200,ALLOW,OK_ALLOW
warmup,94.298,1.000,93.298,200,ALLOW,OK_ALLOW
warmup,95.024,1.000,94.024,200,ALLOW,OK_ALLOW
warmup,94.906,1.000,93.906,200,ALLOW,OK_ALLOW
warmup,94.882,1.000,93.882,200,ALLOW,OK_ALLOW
warmup,93.102,1.000,92.102,200,ALLOW,OK_ALLOW
warmup,92.702,1.000,91.702,200,ALLOW,OK_ALLOW
warmup,98.357,1.000,97.357,200,ALLOW,OK_ALLOW
warmup,94.363,1.000,93.363,200,ALLOW,OK_ALLOW
warmup,94.444,1.000,93.444,200,ALLOW,OK_ALLOW
warmup,94.714,1.000,93.714,200,ALLOW,OK_ALLOW
warmup,95.030,1.000,94.030,200,ALLOW,OK_ALLOW
warmup,95.121,1.000,94.121,200,ALLOW,OK_ALLOW
warmup,94.161,1.000,93.161,200,ALLOW,OK_ALLOW
warmup,94.134,2.000,92.134,200,ALLOW,OK_ALLOW
warmup,94.834,2.000,92.834,200,ALLOW,OK_ALLOW
warmup,95.299,1.000,94.299,200,ALLOW,OK_ALLOW
warmup,95.382,1.000,94.382,200,ALLOW,OK_ALLOW
warmup,95.701,1.000,94.701,200,ALLOW,OK_ALLOW
warmup,95.661,1.000,94.661,200,ALLOW,OK_ALLOW
warmup,95.435,1.000,94.435,200,ALLOW,OK_ALLOW
warmup,95.028,1.000,94.028,200,ALLOW,OK_ALLOW
warmup,94.858,1.000,93.858,200,ALLOW,OK_ALLOW
warmup,94.982,1.000,93.982,200,ALLOW,OK_ALLOW
warmup,95.125,1.000,94.125,200,ALLOW,OK_ALLOW
warmup,141.680,1.000,140.680,200,ALLOW,OK_ALLOW
warmup,141.533,1.000,140.533,200,ALLOW,OK_ALLOW
warmup,134.009,0.000,134.009,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,133.906,0.000,133.906,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,133.847,0.000,133.847,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,133.620,0.000,133.620,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,148.521,2.000,146.521,200,ALLOW,OK_ALLOW
warmup,148.479,2.000,146.479,200,ALLOW,OK_ALLOW
warmup,148.483,2.000,146.483,200,ALLOW,OK_ALLOW
warmup,148.430,2.000,146.430,200,ALLOW,OK_ALLOW
warmup,171.606,0.000,171.606,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,156.400,0.000,156.400,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,239.110,1.000,238.110,200,ALLOW,OK_ALLOW
warmup,225.087,1.000,224.087,200,ALLOW,OK_ALLOW
warmup,210.363,1.000,209.363,200,ALLOW,OK_ALLOW
warmup,197.713,1.000,196.713,200,ALLOW,OK_ALLOW
warmup,22.212,0.000,22.212,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,20.412,0.000,20.412,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,18.663,0.000,18.663,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,16.927,0.000,16.927,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,15.034,0.000,15.034,200,REFUSE,ERR_SIDECAR_SATURATED
warmup,28.366,2.000,26.366,200,ALLOW,OK_ALLOW
warmup,30.158,3.000,27.158,200,ALLOW,OK_ALLOW
warmup,26.640,2.000,24.640,200,ALLOW,OK_ALLOW
warmup,24.771,2.000,22.771,200,ALLOW,OK_ALLOW
warmup,42.611,1.000,41.611,200,ALLOW,OK_ALLOW
warmup,38.878,1.000,37.878,200,ALLOW,OK_ALLOW
warmup,35.482,1.000,34.482,200,ALLOW,OK_ALLOW
warmup,32.319,1.000,31.319,200,ALLOW,OK_ALLOW
mixed,32.980,2.000,30.980,200,REFUSE,ERR_COST_LIMIT
mixed,35.523,1.000,34.523,200,REFUSE,ERR_COST_LIMIT
mixed,34.407,2.000,32.407,200,REFUSE,ERR_COST_LIMIT
mixed,33.536,2.000,31.536,200,REFUSE,ERR_COST_LIMIT
spike,167.764,1.000,166.764,200,REFUSE,ERR_COST_LIMIT
spike,647.210,2.000,645.210,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,646.677,2.000,644.677,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,559.183,2.000,557.183,200,ALLOW,OK_ALLOW
spike,422.568,0.000,422.568,200,REFUSE,ERR_SIDECAR_SATURATED
spike,533.692,0.000,533.692,200,REFUSE,ERR_SIDECAR_SATURATED
spike,550.693,0.000,550.693,200,REFUSE,ERR_SIDECAR_SATURATED
spike,640.011,0.000,640.011,200,REFUSE,ERR_SIDECAR_SATURATED
spike,422.649,0.000,422.649,200,REFUSE,ERR_SIDECAR_SATURATED
spike,550.361,0.000,550.361,200,REFUSE,ERR_SIDECAR_SATURATED
spike,639.700,0.000,639.700,200,REFUSE,ERR_SIDECAR_SATURATED
spike,422.256,0.000,422.256,200,REFUSE,ERR_SIDECAR_SATURATED
spike,549.997,0.000,549.997,200,REFUSE,ERR_SIDECAR_SATURATED
spike,639.381,0.000,639.381,200,REFUSE,ERR_SIDECAR_SATURATED
spike,549.492,0.000,549.492,200,REFUSE,ERR_SIDECAR_SATURATED
spike,638.897,6.000,632.897,200,ALLOW,OK_ALLOW
spike,644.328,5.000,639.328,200,REFUSE,ERR_TYPE_MISMATCH
spike,638.327,6.000,632.327,200,ALLOW,OK_ALLOW
spike,553.489,7.000,546.489,200,REFUSE,ERR_COST_LIMIT
spike,392.414,0.000,392.414,200,REFUSE,ERR_SIDECAR_SATURATED
spike,519.299,0.000,519.299,200,REFUSE,ERR_SIDECAR_SATURATED
spike,607.215,0.000,607.215,200,REFUSE,ERR_SIDECAR_SATURATED
spike,391.590,0.000,391.590,200,REFUSE,ERR_SIDECAR_SATURATED
spike,518.864,0.000,518.864,200,REFUSE,ERR_SIDECAR_SATURATED
spike,614.932,0.000,614.932,200,REFUSE,ERR_SIDECAR_SATURATED
spike,399.213,0.000,399.213,200,REFUSE,ERR_SIDECAR_SATURATED
spike,526.722,0.000,526.722,200,REFUSE,ERR_SIDECAR_SATURATED
spike,614.196,0.000,614.196,200,REFUSE,ERR_SIDECAR_SATURATED
spike,398.481,0.000,398.481,200,REFUSE,ERR_SIDECAR_SATURATED
spike,515.721,0.000,515.721,200,REFUSE,ERR_SIDECAR_SATURATED
spike,613.500,0.000,613.500,200,REFUSE,ERR_SIDECAR_SATURATED
spike,504.074,6.000,498.074,200,REFUSE,ERR_COST_LIMIT
spike,530.200,6.000,524.200,200,REFUSE,ERR_TYPE_MISMATCH
spike,405.638,6.000,399.638,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,617.879,6.000,611.879,200,ALLOW,OK_ALLOW
spike,548.524,0.000,548.524,200,REFUSE,ERR_SIDECAR_SATURATED
spike,456.799,0.000,456.799,200,REFUSE,ERR_SIDECAR_SATURATED
spike,456.022,0.000,456.022,200,REFUSE,ERR_SIDECAR_SATURATED
spike,336.863,0.000,336.863,200,REFUSE,ERR_SIDECAR_SATURATED
spike,548.125,0.000,548.125,200,REFUSE,ERR_SIDECAR_SATURATED
spike,343.810,0.000,343.810,200,REFUSE,ERR_SIDECAR_SATURATED
spike,463.537,0.000,463.537,200,REFUSE,ERR_SIDECAR_SATURATED
spike,343.028,0.000,343.028,200,REFUSE,ERR_SIDECAR_SATURATED
spike,479.885,4.000,475.885,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,570.219,5.000,565.219,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,469.134,5.000,464.134,200,ALLOW,OK_ALLOW
spike,346.740,5.000,341.740,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,531.483,1.000,530.483,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,529.698,2.000,527.698,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,309.320,1.000,308.320,200,REFUSE,ERR_COST_LIMIT
spike,412.756,0.000,412.756,200,REFUSE,ERR_SIDECAR_SATURATED
spike,498.908,0.000,498.908,200,REFUSE,ERR_SIDECAR_SATURATED
spike,497.718,0.000,497.718,200,REFUSE,ERR_SIDECAR_SATURATED
spike,293.693,0.000,293.693,200,REFUSE,ERR_SIDECAR_SATURATED
spike,412.509,0.000,412.509,200,REFUSE,ERR_SIDECAR_SATURATED
spike,411.560,0.000,411.560,200,REFUSE,ERR_SIDECAR_SATURATED
spike,497.417,0.000,497.417,200,REFUSE,ERR_SIDECAR_SATURATED
spike,293.917,0.000,293.917,200,REFUSE,ERR_SIDECAR_SATURATED
spike,496.982,0.000,496.982,200,REFUSE,ERR_SIDECAR_SATURATED
spike,420.117,0.000,420.117,200,REFUSE,ERR_SIDECAR_SATURATED
spike,504.906,0.000,504.906,200,REFUSE,ERR_SIDECAR_SATURATED
spike,304.445,5.000,299.445,200,REFUSE,ERR_COST_LIMIT
spike,305.420,5.000,300.420,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,524.159,5.000,519.159,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,424.519,5.000,419.519,200,ALLOW,OK_ALLOW
spike,264.306,0.000,264.306,400,REFUSE,ERR_RUNTIME_ERROR
spike,473.166,0.000,473.166,200,REFUSE,ERR_SIDECAR_SATURATED
spike,488.687,0.000,488.687,200,REFUSE,ERR_SIDECAR_SATURATED
spike,486.449,3.000,483.449,200,REFUSE,ERR_COST_LIMIT
spike,267.903,3.000,264.903,200,REFUSE,ERR_COST_LIMIT
spike,267.045,3.000,264.045,200,REFUSE,ERR_TYPE_MISMATCH
spike,374.031,2.000,372.031,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,457.003,0.000,457.003,200,REFUSE,ERR_SIDECAR_SATURATED
spike,253.625,0.000,253.625,200,REFUSE,ERR_SIDECAR_SATURATED
spike,361.197,0.000,361.197,200,REFUSE,ERR_SIDECAR_SATURATED
spike,253.226,0.000,253.226,200,REFUSE,ERR_SIDECAR_SATURATED
spike,456.603,0.000,456.603,200,REFUSE,ERR_SIDECAR_SATURATED
spike,252.756,0.000,252.756,200,REFUSE,ERR_SIDECAR_SATURATED
spike,455.895,0.000,455.895,200,REFUSE,ERR_SIDECAR_SATURATED
spike,361.209,0.000,361.209,200,REFUSE,ERR_SIDECAR_SATURATED
spike,240.634,0.000,240.634,200,REFUSE,ERR_SIDECAR_SATURATED
spike,360.872,0.000,360.872,200,REFUSE,ERR_SIDECAR_SATURATED
spike,237.036,0.000,237.036,200,REFUSE,ERR_SIDECAR_SATURATED
spike,460.551,6.000,454.551,200,REFUSE,ERR_COST_LIMIT
spike,364.778,6.000,358.778,200,ALLOW,OK_ALLOW
spike,364.102,6.000,358.102,200,ALLOW,OK_ALLOW
spike,256.841,7.000,249.841,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,223.823,0.000,223.823,400,REFUSE,ERR_RUNTIME_ERROR
spike,205.316,0.000,205.316,200,REFUSE,ERR_SIDECAR_SATURATED
spike,330.589,0.000,330.589,200,REFUSE,ERR_SIDECAR_SATURATED
spike,225.360,2.000,223.360,200,REFUSE,ERR_TYPE_MISMATCH
spike,314.359,3.000,311.359,200,ALLOW,OK_ALLOW
spike,313.594,2.000,311.594,200,ALLOW,OK_ALLOW
spike,332.305,2.000,330.305,200,REFUSE,ERR_COST_LIMIT
spike,298.498,0.000,298.498,400,REFUSE,ERR_RUNTIME_ERROR
spike,402.122,0.000,402.122,400,REFUSE,ERR_RUNTIME_ERROR
spike,389.454,0.000,389.454,200,REFUSE,ERR_SIDECAR_SATURATED
spike,302.720,0.000,302.720,200,REFUSE,ERR_SIDECAR_SATURATED
spike,387.012,0.000,387.012,200,REFUSE,ERR_SIDECAR_SATURATED
spike,386.255,0.000,386.255,200,REFUSE,ERR_SIDECAR_SATURATED
spike,385.522,0.000,385.522,200,REFUSE,ERR_SIDECAR_SATURATED
spike,191.660,0.000,191.660,200,REFUSE,ERR_SIDECAR_SATURATED
spike,191.000,0.000,191.000,200,REFUSE,ERR_SIDECAR_SATURATED
spike,385.051,0.000,385.051,200,REFUSE,ERR_SIDECAR_SATURATED
spike,302.992,0.000,302.992,200,REFUSE,ERR_SIDECAR_SATURATED
spike,320.688,5.000,315.688,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,300.027,5.000,295.027,200,ALLOW,OK_ALLOW
spike,311.819,5.000,306.819,200,REFUSE,ERR_COST_LIMIT
spike,197.991,5.000,192.991,200,ALLOW,OK_ALLOW
spike,267.296,0.000,267.296,400,REFUSE,ERR_RUNTIME_ERROR
spike,266.598,0.000,266.598,200,REFUSE,ERR_SIDECAR_SATURATED
spike,247.362,0.000,247.362,200,REFUSE,ERR_SIDECAR_SATURATED
spike,265.900,0.000,265.900,200,REFUSE,ERR_SIDECAR_SATURATED
spike,265.289,0.000,265.289,200,REFUSE,ERR_SIDECAR_SATURATED
spike,278.254,4.000,274.254,200,REFUSE,ERR_TYPE_MISMATCH
spike,274.022,4.000,270.022,200,REFUSE,ERR_TYPE_MISMATCH
spike,377.015,5.000,372.015,200,ALLOW,OK_ALLOW
spike,255.660,4.000,251.660,200,REFUSE,ERR_ORBIT_MULTIPLE_ACTIONS
spike,339.193,0.000,339.193,200,REFUSE,ERR_SIDECAR_SATURATED
spike,232.003,0.000,232.003,200,REFUSE,ERR_SIDECAR_SATURATED
spike,250.944,0.000,250.944,200,REFUSE,ERR_SIDECAR_SATURATED
spike,338.934,0.000,338.934,200,REFUSE,ERR_SIDECAR_SATURATED
spike,231.805,0.000,231.805,200,REFUSE,ERR_SIDECAR_SATURATED
spike,250.909,0.000,250.909,200,REFUSE,ERR_SIDECAR_SATURATED
spike,338.842,0.000,338.842,200,REFUSE,ERR_SIDECAR_SATURATED
spike,342.685,3.000,339.685,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,235.233,4.000,231.233,200,ALLOW,OK_ALLOW
spike,342.473,4.000,338.473,200,ALLOW,OK_ALLOW
spike,235.129,4.000,231.129,200,ALLOW,OK_ALLOW
spike,216.550,0.000,216.550,400,REFUSE,ERR_RUNTIME_ERROR
spike,283.196,0.000,283.196,400,REFUSE,ERR_RUNTIME_ERROR
spike,217.394,0.000,217.394,200,REFUSE,ERR_SIDECAR_SATURATED
spike,216.677,0.000,216.677,200,REFUSE,ERR_SIDECAR_SATURATED
spike,215.937,0.000,215.937,200,REFUSE,ERR_SIDECAR_SATURATED
spike,282.628,0.000,282.628,200,REFUSE,ERR_SIDECAR_SATURATED
spike,304.685,0.000,304.685,200,REFUSE,ERR_SIDECAR_SATURATED
spike,303.527,0.000,303.527,200,REFUSE,ERR_SIDECAR_SATURATED
spike,302.876,0.000,302.876,200,REFUSE,ERR_SIDECAR_SATURATED
spike,204.228,0.000,204.228,200,REFUSE,ERR_SIDECAR_SATURATED
spike,287.765,5.000,282.765,200,REFUSE,ERR_TYPE_MISMATCH
spike,221.641,5.000,216.641,200,REFUSE,ERR_TYPE_MISMATCH
spike,219.408,4.000,215.408,200,REFUSE,ERR_SCHEMA_VALIDATION
spike,307.078,5.000,302.078,200,ALLOW,OK_ALLOW
spike,223.366,0.000,223.366,400,REFUSE,ERR_RUNTIME_ERROR
spike,247.460,0.000,247.460,200,REFUSE,ERR_SIDECAR_SATURATED
spike,246.734,0.000,246.734,200,REFUSE,ERR_SIDECAR_SATURATED
spike,245.987,0.000,245.987,200,REFUSE,ERR_SIDECAR_SATURATED
spike,245.275,0.000,245.275,200,REFUSE,ERR_SIDECAR_SATURATED
spike,223.654,0.000,223.654,200,REFUSE,ERR_SIDECAR_SATURATED
spike,266.003,3.000,263.003,200,REFUSE,ERR_TYPE_MISMATCH
spike,266.975,3.000,263.975,200,REFUSE,ERR_COST_LIMIT
spike,265.581,3.000,262.581,200,REFUSE,ERR_TYPE_MISMATCH
spike,251.618,3.000,248.618,200,ALLOW,OK_ALLOW
determinism_allow,2.309,1.000,1.309,200,ALLOW,OK_ALLOW
determinism_allow,2.836,1.000,1.836,200,ALLOW,OK_ALLOW
determinism_allow,3.219,1.000,2.219,200,ALLOW,OK_ALLOW
determinism_allow,3.778,1.000,2.778,200,ALLOW,OK_ALLOW
determinism_allow,2.933,1.000,1.933,200,ALLOW,OK_ALLOW
determinism_allow,2.772,1.000,1.772,200,ALLOW,OK_ALLOW
determinism_allow,2.715,1.000,1.715,200,ALLOW,OK_ALLOW
determinism_allow,2.760,1.000,1.760,200,ALLOW,OK_ALLOW
determinism_allow,2.041,1.000,1.041,200,ALLOW,OK_ALLOW
determinism_allow,2.187,1.000,1.187,200,ALLOW,OK_ALLOW
determinism_allow,1.687,1.000,0.687,200,ALLOW,OK_ALLOW
determinism_allow,2.533,1.000,1.533,200,ALLOW,OK_ALLOW
determinism_allow,1.997,1.000,0.997,200,ALLOW,OK_ALLOW
determinism_allow,1.769,1.000,0.769,200,ALLOW,OK_ALLOW
determinism_allow,1.971,1.000,0.971,200,ALLOW,OK_ALLOW
determinism_allow,2.008,1.000,1.008,200,ALLOW,OK_ALLOW
determinism_allow,1.908,1.000,0.908,200,ALLOW,OK_ALLOW
determinism_allow,1.887,1.000,0.887,200,ALLOW,OK_ALLOW
determinism_allow,2.099,1.000,1.099,200,ALLOW,OK_ALLOW
determinism_allow,2.165,1.000,1.165,200,ALLOW,OK_ALLOW
determinism_allow,1.888,1.000,0.888,200,ALLOW,OK_ALLOW
determinism_allow,2.740,1.000,1.740,200,ALLOW,OK_ALLOW
determinism_allow,2.442,1.000,1.442,200,ALLOW,OK_ALLOW
determinism_allow,2.610,1.000,1.610,200,ALLOW,OK_ALLOW
determinism_allow,2.485,1.000,1.485,200,ALLOW,OK_ALLOW
determinism_allow,2.537,1.000,1.537,200,ALLOW,OK_ALLOW
determinism_allow,2.170,1.000,1.170,200,ALLOW,OK_ALLOW
determinism_allow,2.249,1.000,1.249,200,ALLOW,OK_ALLOW
determinism_allow,2.363,1.000,1.363,200,ALLOW,OK_ALLOW
determinism_allow,2.449,1.000,1.449,200,ALLOW,OK_ALLOW
determinism_allow,2.904,2.000,0.904,200,ALLOW,OK_ALLOW
determinism_allow,3.160,2.000,1.160,200,ALLOW,OK_ALLOW
determinism_allow,3.244,1.000,2.244,200,ALLOW,OK_ALLOW
determinism_allow,3.153,1.000,2.153,200,ALLOW,OK_ALLOW
determinism_allow,2.554,1.000,1.554,200,ALLOW,OK_ALLOW
determinism_allow,2.533,1.000,1.533,200,ALLOW,OK_ALLOW
determinism_allow,2.366,1.000,1.366,200,ALLOW,OK_ALLOW
determinism_allow,2.168,1.000,1.168,200,ALLOW,OK_ALLOW
determinism_allow,2.026,1.000,1.026,200,ALLOW,OK_ALLOW
determinism_allow,1.655,1.000,0.655,200,ALLOW,OK_ALLOW
determinism_allow,1.694,1.000,0.694,200,ALLOW,OK_ALLOW
determinism_allow,1.771,1.000,0.771,200,ALLOW,OK_ALLOW
determinism_allow,1.799,1.000,0.799,200,ALLOW,OK_ALLOW
determinism_allow,1.884,1.000,0.884,200,ALLOW,OK_ALLOW
determinism_allow,2.069,1.000,1.069,200,ALLOW,OK_ALLOW
determinism_allow,2.063,1.000,1.063,200,ALLOW,OK_ALLOW
determinism_allow,2.191,1.000,1.191,200,ALLOW,OK_ALLOW
determinism_allow,1.969,1.000,0.969,200,ALLOW,OK_ALLOW
determinism_allow,1.699,1.000,0.699,200,ALLOW,OK_ALLOW
determinism_allow,2.281,1.000,1.281,200,ALLOW,OK_ALLOW
determinism_allow,2.106,1.000,1.106,200,ALLOW,OK_ALLOW
determinism_allow,1.703,1.000,0.703,200,ALLOW,OK_ALLOW
determinism_allow,2.402,1.000,1.402,200,ALLOW,OK_ALLOW
determinism_allow,2.049,1.000,1.049,200,ALLOW,OK_ALLOW
determinism_allow,2.040,1.000,1.040,200,ALLOW,OK_ALLOW
determinism_allow,1.662,1.000,0.662,200,ALLOW,OK_ALLOW
determinism_allow,2.304,1.000,1.304,200,ALLOW,OK_ALLOW
determinism_allow,1.857,1.000,0.857,200,ALLOW,OK_ALLOW
determinism_allow,2.088,1.000,1.088,200,ALLOW,OK_ALLOW
determinism_allow,2.309,1.000,1.309,200,ALLOW,OK_ALLOW
determinism_allow,2.503,1.000,1.503,200,ALLOW,OK_ALLOW
determinism_allow,2.128,1.000,1.128,200,ALLOW,OK_ALLOW
determinism_allow,2.778,2.000,0.778,200,ALLOW,OK_ALLOW
determinism_allow,2.698,1.000,1.698,200,ALLOW,OK_ALLOW
determinism_allow,2.537,1.000,1.537,200,ALLOW,OK_ALLOW
determinism_allow,2.781,1.000,1.781,200,ALLOW,OK_ALLOW
determinism_allow,2.224,1.000,1.224,200,ALLOW,OK_ALLOW
determinism_allow,2.358,1.000,1.358,200,ALLOW,OK_ALLOW
determinism_allow,2.435,1.000,1.435,200,ALLOW,OK_ALLOW
determinism_allow,3.900,1.000,2.900,200,ALLOW,OK_ALLOW
determinism_allow,3.616,1.000,2.616,200,ALLOW,OK_ALLOW
determinism_allow,3.375,1.000,2.375,200,ALLOW,OK_ALLOW
determinism_allow,3.529,1.000,2.529,200,ALLOW,OK_ALLOW
determinism_allow,2.535,1.000,1.535,200,ALLOW,OK_ALLOW
determinism_allow,2.584,1.000,1.584,200,ALLOW,OK_ALLOW
determinism_allow,2.575,1.000,1.575,200,ALLOW,OK_ALLOW
determinism_allow,2.363,1.000,1.363,200,ALLOW,OK_ALLOW
determinism_allow,1.989,1.000,0.989,200,ALLOW,OK_ALLOW
determinism_allow,1.628,1.000,0.628,200,ALLOW,OK_ALLOW
determinism_allow,2.301,1.000,1.301,200,ALLOW,OK_ALLOW
determinism_allow,1.969,1.000,0.969,200,ALLOW,OK_ALLOW
determinism_allow,2.091,1.000,1.091,200,ALLOW,OK_ALLOW
determinism_allow,2.140,1.000,1.140,200,ALLOW,OK_ALLOW
determinism_allow,2.334,1.000,1.334,200,ALLOW,OK_ALLOW
determinism_allow,2.415,1.000,1.415,200,ALLOW,OK_ALLOW
determinism_allow,2.750,1.000,1.750,200,ALLOW,OK_ALLOW
determinism_allow,2.754,1.000,1.754,200,ALLOW,OK_ALLOW
determinism_allow,2.734,1.000,1.734,200,ALLOW,OK_ALLOW
determinism_allow,2.709,1.000,1.709,200,ALLOW,OK_ALLOW
determinism_allow,2.580,1.000,1.580,200,ALLOW,OK_ALLOW
determinism_allow,2.563,1.000,1.563,200,ALLOW,OK_ALLOW
determinism_allow,2.468,1.000,1.468,200,ALLOW,OK_ALLOW
determinism_allow,2.454,1.000,1.454,200,ALLOW,OK_ALLOW
determinism_allow,2.247,1.000,1.247,200,ALLOW,OK_ALLOW
determinism_allow,2.223,1.000,1.223,200,ALLOW,OK_ALLOW
determinism_allow,2.372,1.000,1.372,200,ALLOW,OK_ALLOW
determinism_allow,2.398,1.000,1.398,200,ALLOW,OK_ALLOW
determinism_allow,2.592,1.000,1.592,200,ALLOW,OK_ALLOW
determinism_allow,3.291,1.000,2.291,200,ALLOW,OK_ALLOW
determinism_allow,3.153,1.000,2.153,200,ALLOW,OK_ALLOW
determinism_allow,3.090,1.000,2.090,200,ALLOW,OK_ALLOW
determinism_allow,3.162,1.000,2.162,200,ALLOW,OK_ALLOW
determinism_allow,2.465,1.000,1.465,200,ALLOW,OK_ALLOW
determinism_allow,2.442,1.000,1.442,200,ALLOW,OK_ALLOW
determinism_allow,2.417,1.000,1.417,200,ALLOW,OK_ALLOW
determinism_allow,2.429,1.000,1.429,200,ALLOW,OK_ALLOW
determinism_allow,2.384,1.000,1.384,200,ALLOW,OK_ALLOW
determinism_allow,2.377,1.000,1.377,200,ALLOW,OK_ALLOW
determinism_allow,2.358,1.000,1.358,200,ALLOW,OK_ALLOW
determinism_allow,2.211,1.000,1.211,200,ALLOW,OK_ALLOW
determinism_allow,2.392,1.000,1.392,200,ALLOW,OK_ALLOW
determinism_allow,2.722,1.000,1.722,200,ALLOW,OK_ALLOW
determinism_allow,2.927,2.000,0.927,200,ALLOW,OK_ALLOW
determinism_allow,4.230,3.000,1.230,200,ALLOW,OK_ALLOW
determinism_allow,4.238,3.000,1.238,200,ALLOW,OK_ALLOW
determinism_allow,4.017,1.000,3.017,200,ALLOW,OK_ALLOW
determinism_allow,4.749,2.000,2.749,200,ALLOW,OK_ALLOW
determinism_allow,2.931,1.000,1.931,200,ALLOW,OK_ALLOW
determinism_allow,3.502,2.000,1.502,200,ALLOW,OK_ALLOW
determinism_allow,3.562,2.000,1.562,200,ALLOW,OK_ALLOW
determinism_allow,2.816,2.000,0.816,200,ALLOW,OK_ALLOW
determinism_allow,2.632,1.000,1.632,200,ALLOW,OK_ALLOW
determinism_allow,2.416,1.000,1.416,200,ALLOW,OK_ALLOW
determinism_allow,2.431,1.000,1.431,200,ALLOW,OK_ALLOW
determinism_allow,2.292,1.000,1.292,200,ALLOW,OK_ALLOW
determinism_allow,2.194,1.000,1.194,200,ALLOW,OK_ALLOW
determinism_allow,2.035,1.000,1.035,200,ALLOW,OK_ALLOW
determinism_allow,2.049,1.000,1.049,200,ALLOW,OK_ALLOW
determinism_allow,2.232,1.000,1.232,200,ALLOW,OK_ALLOW
determinism_allow,2.117,1.000,1.117,200,ALLOW,OK_ALLOW
determinism_allow,1.880,1.000,0.880,200,ALLOW,OK_ALLOW
determinism_allow,2.008,1.000,1.008,200,ALLOW,OK_ALLOW
determinism_allow,2.061,1.000,1.061,200,ALLOW,OK_ALLOW
determinism_allow,1.889,1.000,0.889,200,ALLOW,OK_ALLOW
determinism_allow,2.943,2.000,0.943,200,ALLOW,OK_ALLOW
determinism_allow,2.635,2.000,0.635,200,ALLOW,OK_ALLOW
determinism_allow,2.780,1.000,1.780,200,ALLOW,OK_ALLOW
determinism_allow,2.568,1.000,1.568,200,ALLOW,OK_ALLOW
determinism_allow,2.511,1.000,1.511,200,ALLOW,OK_ALLOW
determinism_allow,2.244,1.000,1.244,200,ALLOW,OK_ALLOW
determinism_allow,2.137,1.000,1.137,200,ALLOW,OK_ALLOW
determinism_allow,2.147,1.000,1.147,200,ALLOW,OK_ALLOW
determinism_allow,2.572,1.000,1.572,200,ALLOW,OK_ALLOW
determinism_allow,2.559,1.000,1.559,200,ALLOW,OK_ALLOW
determinism_allow,2.963,2.000,0.963,200,ALLOW,OK_ALLOW
determinism_allow,2.736,2.000,0.736,200,ALLOW,OK_ALLOW
determinism_allow,2.434,1.000,1.434,200,ALLOW,OK_ALLOW
determinism_allow,2.391,1.000,1.391,200,ALLOW,OK_ALLOW
determinism_allow,1.799,1.000,0.799,200,ALLOW,OK_ALLOW
determinism_allow,2.011,1.000,1.011,200,ALLOW,OK_ALLOW
determinism_allow,2.001,1.000,1.001,200,ALLOW,OK_ALLOW
determinism_allow,2.059,1.000,1.059,200,ALLOW,OK_ALLOW
determinism_allow,2.287,1.000,1.287,200,ALLOW,OK_ALLOW
determinism_allow,2.102,1.000,1.102,200,ALLOW,OK_ALLOW
determinism_allow,1.889,1.000,0.889,200,ALLOW,OK_ALLOW
